dive_number,date,prompt_number,prompt,accepted_answers,tier,points,answer
10,2026-07-25,7,Name a nut,39,Rare,60,Breadnut
10,2026-07-25,7,Name a nut,39,Rare,60,Butternut
10,2026-07-25,7,Name a nut,39,Rare,60,Candlenut
10,2026-07-25,7,Name a nut,39,Rare,60,Ginkgo nut
10,2026-07-25,7,Name a nut,39,Rare,60,Hickory nut
10,2026-07-25,7,Name a nut,39,Rare,60,Lotus seed
10,2026-07-25,7,Name a nut,39,Schooler,30,Brazil nut
10,2026-07-25,7,Name a nut,39,Schooler,30,Chestnut
10,2026-07-25,7,Name a nut,39,Schooler,30,Coconut
10,2026-07-25,7,Name a nut,39,Schooler,30,Hazelnut
10,2026-07-25,7,Name a nut,39,Schooler,30,Macadamia
10,2026-07-25,7,Name a nut,39,Schooler,30,Pecan
10,2026-07-25,7,Name a nut,39,Schooler,30,Pine nut
10,2026-07-25,7,Name a nut,39,Schooler,30,Pistachio
10,2026-07-25,7,Name a nut,39,Plankton,10,Almond
10,2026-07-25,7,Name a nut,39,Plankton,10,Cashew
10,2026-07-25,7,Name a nut,39,Plankton,10,Peanut
9,2026-07-24,1,Name a desert,53,Deep cut,85,Accona Desert
9,2026-07-24,1,Name a desert,53,Deep cut,85,Aralkum
9,2026-07-24,1,Name a desert,53,Deep cut,85,Arctic Desert
9,2026-07-24,1,Name a desert,53,Deep cut,85,Badain Jaran
9,2026-07-24,1,Name a desert,53,Deep cut,85,Black Rock Desert
9,2026-07-24,1,Name a desert,53,Deep cut,85,Bolson de Mapimi
9,2026-07-24,1,Name a desert,53,Deep cut,85,Chalbi Desert
9,2026-07-24,1,Name a desert,53,Deep cut,85,Colorado Desert
9,2026-07-24,1,Name a desert,53,Deep cut,85,Danakil Desert
9,2026-07-24,1,Name a desert,53,Deep cut,85,Dasht-e Lut
9,2026-07-24,1,Name a desert,53,Rare,60,Death Valley
9,2026-07-24,1,Name a desert,53,Rare,60,Gibson Desert
9,2026-07-24,1,Name a desert,53,Rare,60,Great Sandy Desert
9,2026-07-24,1,Name a desert,53,Rare,60,Great Victoria Desert
9,2026-07-24,1,Name a desert,53,Rare,60,Iranian Desert
9,2026-07-24,1,Name a desert,53,Rare,60,Karakum Desert
9,2026-07-24,1,Name a desert,53,Rare,60,Kyzylkum Desert
9,2026-07-24,1,Name a desert,53,Rare,60,Negev
9,2026-07-24,1,Name a desert,53,Rare,60,Simpson Desert
9,2026-07-24,1,Name a desert,53,Rare,60,Syrian Desert
9,2026-07-24,1,Name a desert,53,Schooler,30,Arabian Desert
9,2026-07-24,1,Name a desert,53,Schooler,30,Atacama
9,2026-07-24,1,Name a desert,53,Schooler,30,Chihuahuan Desert
9,2026-07-24,1,Name a desert,53,Schooler,30,Great Basin Desert
9,2026-07-24,1,Name a desert,53,Schooler,30,Kalahari
9,2026-07-24,1,Name a desert,53,Schooler,30,Namib
9,2026-07-24,1,Name a desert,53,Schooler,30,Patagonian Desert
9,2026-07-24,1,Name a desert,53,Schooler,30,Sonoran Desert
9,2026-07-24,1,Name a desert,53,Plankton,10,Gobi
9,2026-07-24,1,Name a desert,53,Plankton,10,Mojave
9,2026-07-24,2,Name a snake species,71,Deep cut,85,Amethystine python
9,2026-07-24,2,Name a snake species,71,Deep cut,85,Barbados threadsnake
9,2026-07-24,2,Name a snake species,71,Deep cut,85,Blind snake
9,2026-07-24,2,Name a snake species,71,Deep cut,85,Bush viper
9,2026-07-24,2,Name a snake species,71,Deep cut,85,Carpet python
9,2026-07-24,2,Name a snake species,71,Deep cut,85,Coachwhip
9,2026-07-24,2,Name a snake species,71,Deep cut,85,Egg-eating snake
9,2026-07-24,2,Name a snake species,71,Deep cut,85,Emerald tree boa
9,2026-07-24,2,Name a snake species,71,Deep cut,85,Eyelash viper
9,2026-07-24,2,Name a snake species,71,Deep cut,85,Glossy snake
9,2026-07-24,2,Name a snake species,71,Rare,60,Asp
9,2026-07-24,2,Name a snake species,71,Rare,60,Bull snake
9,2026-07-24,2,Name a snake species,71,Rare,60,Bushmaster
9,2026-07-24,2,Name a snake species,71,Rare,60,Death adder
9,2026-07-24,2,Name a snake species,71,Rare,60,Eastern brown snake
9,2026-07-24,2,Name a snake species,71,Rare,60,Fer-de-lance
9,2026-07-24,2,Name a snake species,71,Rare,60,Flying snake
9,2026-07-24,2,Name a snake species,71,Rare,60,Gaboon viper
9,2026-07-24,2,Name a snake species,71,Rare,60,Grass snake
9,2026-07-24,2,Name a snake species,71,Rare,60,Hognose snake
9,2026-07-24,2,Name a snake species,71,Schooler,30,Adder
9,2026-07-24,2,Name a snake species,71,Schooler,30,Anaconda
9,2026-07-24,2,Name a snake species,71,Schooler,30,Ball python
9,2026-07-24,2,Name a snake species,71,Schooler,30,Copperhead
9,2026-07-24,2,Name a snake species,71,Schooler,30,Coral snake
9,2026-07-24,2,Name a snake species,71,Schooler,30,Corn snake
9,2026-07-24,2,Name a snake species,71,Schooler,30,Cottonmouth
9,2026-07-24,2,Name a snake species,71,Schooler,30,Garter snake
9,2026-07-24,2,Name a snake species,71,Schooler,30,King cobra
9,2026-07-24,2,Name a snake species,71,Schooler,30,Mamba
9,2026-07-24,2,Name a snake species,71,Plankton,10,Boa constrictor
9,2026-07-24,2,Name a snake species,71,Plankton,10,Cobra
9,2026-07-24,2,Name a snake species,71,Plankton,10,Python
9,2026-07-24,3,Name a coffee drink,66,Deep cut,85,Aeropress
9,2026-07-24,3,Name a coffee drink,66,Deep cut,85,Bicerin
9,2026-07-24,3,Name a coffee drink,66,Deep cut,85,Breve
9,2026-07-24,3,Name a coffee drink,66,Deep cut,85,Cafe bombon
9,2026-07-24,3,Name a coffee drink,66,Deep cut,85,Cafe de olla
9,2026-07-24,3,Name a coffee drink,66,Deep cut,85,Cafe Touba
9,2026-07-24,3,Name a coffee drink,66,Deep cut,85,Caffe corretto
9,2026-07-24,3,Name a coffee drink,66,Deep cut,85,Carajillo
9,2026-07-24,3,Name a coffee drink,66,Deep cut,85,Cowboy coffee
9,2026-07-24,3,Name a coffee drink,66,Deep cut,85,Dirty chai
9,2026-07-24,3,Name a coffee drink,66,Rare,60,Affogato
9,2026-07-24,3,Name a coffee drink,66,Rare,60,Cafe au lait
9,2026-07-24,3,Name a coffee drink,66,Rare,60,Cafe con leche
9,2026-07-24,3,Name a coffee drink,66,Rare,60,Caramel macchiato
9,2026-07-24,3,Name a coffee drink,66,Rare,60,Cuban coffee
9,2026-07-24,3,Name a coffee drink,66,Rare,60,Decaf
9,2026-07-24,3,Name a coffee drink,66,Rare,60,Doppio
9,2026-07-24,3,Name a coffee drink,66,Rare,60,Frappe
9,2026-07-24,3,Name a coffee drink,66,Rare,60,Frappuccino
9,2026-07-24,3,Name a coffee drink,66,Rare,60,Instant coffee
9,2026-07-24,3,Name a coffee drink,66,Schooler,30,Americano
9,2026-07-24,3,Name a coffee drink,66,Schooler,30,Cold brew
9,2026-07-24,3,Name a coffee drink,66,Schooler,30,Cortado
9,2026-07-24,3,Name a coffee drink,66,Schooler,30,Drip coffee
9,2026-07-24,3,Name a coffee drink,66,Schooler,30,Flat white
9,2026-07-24,3,Name a coffee drink,66,Schooler,30,French press
9,2026-07-24,3,Name a coffee drink,66,Schooler,30,Iced coffee
9,2026-07-24,3,Name a coffee drink,66,Schooler,30,Macchiato
9,2026-07-24,3,Name a coffee drink,66,Schooler,30,Mocha
9,2026-07-24,3,Name a coffee drink,66,Schooler,30,Pour over
9,2026-07-24,3,Name a coffee drink,66,Plankton,10,Cappuccino
9,2026-07-24,3,Name a coffee drink,66,Plankton,10,Espresso
9,2026-07-24,4,Name a video game console,61,Deep cut,85,3DO
9,2026-07-24,4,Name a video game console,61,Deep cut,85,Amiga CD32
9,2026-07-24,4,Name a video game console,61,Deep cut,85,Apple Pippin
9,2026-07-24,4,Name a video game console,61,Deep cut,85,Atari 5200
9,2026-07-24,4,Name a video game console,61,Deep cut,85,Atari 7800
9,2026-07-24,4,Name a video game console,61,Deep cut,85,Atari Lynx
9,2026-07-24,4,Name a video game console,61,Deep cut,85,Bally Astrocade
9,2026-07-24,4,Name a video game console,61,Deep cut,85,Bandai WonderSwan
9,2026-07-24,4,Name a video game console,61,Deep cut,85,Casio Loopy
9,2026-07-24,4,Name a video game console,61,Deep cut,85,Fairchild Channel F
9,2026-07-24,4,Name a video game console,61,Rare,60,Atari Jaguar
9,2026-07-24,4,Name a video game console,61,Rare,60,ColecoVision
9,2026-07-24,4,Name a video game console,61,Rare,60,Game & Watch
9,2026-07-24,4,Name a video game console,61,Rare,60,Intellivision
9,2026-07-24,4,Name a video game console,61,Rare,60,Neo Geo
9,2026-07-24,4,Name a video game console,61,Rare,60,PlayStation 3
9,2026-07-24,4,Name a video game console,61,Rare,60,Sega 32X
9,2026-07-24,4,Name a video game console,61,Rare,60,Sega CD
9,2026-07-24,4,Name a video game console,61,Rare,60,Sega Game Gear
9,2026-07-24,4,Name a video game console,61,Rare,60,Sega Master System
9,2026-07-24,4,Name a video game console,61,Schooler,30,Atari 2600
9,2026-07-24,4,Name a video game console,61,Schooler,30,Game Boy
9,2026-07-24,4,Name a video game console,61,Schooler,30,GameCube
9,2026-07-24,4,Name a video game console,61,Schooler,30,Nintendo 64
9,2026-07-24,4,Name a video game console,61,Schooler,30,Nintendo DS
9,2026-07-24,4,Name a video game console,61,Schooler,30,Nintendo Entertainment System
9,2026-07-24,4,Name a video game console,61,Schooler,30,PlayStation Portable
9,2026-07-24,4,Name a video game console,61,Schooler,30,PlayStation Vita
9,2026-07-24,4,Name a video game console,61,Schooler,30,Sega Dreamcast
9,2026-07-24,4,Name a video game console,61,Schooler,30,Sega Genesis
9,2026-07-24,4,Name a video game console,61,Plankton,10,Nintendo Switch
9,2026-07-24,4,Name a video game console,61,Plankton,10,PlayStation
9,2026-07-24,5,Name a muscle in the human body,69,Deep cut,85,Arrector pili
9,2026-07-24,5,Name a muscle in the human body,69,Deep cut,85,Brachioradialis
9,2026-07-24,5,Name a muscle in the human body,69,Deep cut,85,Buccinator
9,2026-07-24,5,Name a muscle in the human body,69,Deep cut,85,Ciliary muscle
9,2026-07-24,5,Name a muscle in the human body,69,Deep cut,85,Coracobrachialis
9,2026-07-24,5,Name a muscle in the human body,69,Deep cut,85,Detrusor
9,2026-07-24,5,Name a muscle in the human body,69,Deep cut,85,Extensor digitorum
9,2026-07-24,5,Name a muscle in the human body,69,Deep cut,85,Flexor digitorum longus
9,2026-07-24,5,Name a muscle in the human body,69,Deep cut,85,Frontalis
9,2026-07-24,5,Name a muscle in the human body,69,Deep cut,85,Gemellus
9,2026-07-24,5,Name a muscle in the human body,69,Rare,60,Abductors
9,2026-07-24,5,Name a muscle in the human body,69,Rare,60,Adductors
9,2026-07-24,5,Name a muscle in the human body,69,Rare,60,Erector spinae
9,2026-07-24,5,Name a muscle in the human body,69,Rare,60,Iliopsoas
9,2026-07-24,5,Name a muscle in the human body,69,Rare,60,Intercostal muscles
9,2026-07-24,5,Name a muscle in the human body,69,Rare,60,Masseter
9,2026-07-24,5,Name a muscle in the human body,69,Rare,60,Rhomboids
9,2026-07-24,5,Name a muscle in the human body,69,Rare,60,Rotator cuff
9,2026-07-24,5,Name a muscle in the human body,69,Rare,60,Serratus anterior
9,2026-07-24,5,Name a muscle in the human body,69,Rare,60,Soleus
9,2026-07-24,5,Name a muscle in the human body,69,Schooler,30,Calves
9,2026-07-24,5,Name a muscle in the human body,69,Schooler,30,Deltoids
9,2026-07-24,5,Name a muscle in the human body,69,Schooler,30,Diaphragm
9,2026-07-24,5,Name a muscle in the human body,69,Schooler,30,Forearms
9,2026-07-24,5,Name a muscle in the human body,69,Schooler,30,Glutes
9,2026-07-24,5,Name a muscle in the human body,69,Schooler,30,Hamstrings
9,2026-07-24,5,Name a muscle in the human body,69,Schooler,30,Latissimus dorsi
9,2026-07-24,5,Name a muscle in the human body,69,Schooler,30,Obliques
9,2026-07-24,5,Name a muscle in the human body,69,Schooler,30,Pectorals
9,2026-07-24,5,Name a muscle in the human body,69,Schooler,30,Quadriceps
9,2026-07-24,5,Name a muscle in the human body,69,Plankton,10,Abs
9,2026-07-24,5,Name a muscle in the human body,69,Plankton,10,Biceps
9,2026-07-24,5,Name a muscle in the human body,69,Plankton,10,Heart
9,2026-07-24,6,Name a style of hat,65,Deep cut,85,Akubra
9,2026-07-24,6,Name a style of hat,65,Deep cut,85,Bicorne
9,2026-07-24,6,Name a style of hat,65,Deep cut,85,Biretta
9,2026-07-24,6,Name a style of hat,65,Deep cut,85,Campaign hat
9,2026-07-24,6,Name a style of hat,65,Deep cut,85,Capotain
9,2026-07-24,6,Name a style of hat,65,Deep cut,85,Chullo
9,2026-07-24,6,Name a style of hat,65,Deep cut,85,Conical hat
9,2026-07-24,6,Name a style of hat,65,Deep cut,85,Dunce cap
9,2026-07-24,6,Name a style of hat,65,Deep cut,85,Hennin
9,2026-07-24,6,Name a style of hat,65,Deep cut,85,Homburg
9,2026-07-24,6,Name a style of hat,65,Rare,60,Balaclava
9,2026-07-24,6,Name a style of hat,65,Rare,60,Boater
9,2026-07-24,6,Name a style of hat,65,Rare,60,Bonnet
9,2026-07-24,6,Name a style of hat,65,Rare,60,Boonie hat
9,2026-07-24,6,Name a style of hat,65,Rare,60,Chef's hat
9,2026-07-24,6,Name a style of hat,65,Rare,60,Cloche hat
9,2026-07-24,6,Name a style of hat,65,Rare,60,Coonskin cap
9,2026-07-24,6,Name a style of hat,65,Rare,60,Deerstalker
9,2026-07-24,6,Name a style of hat,65,Rare,60,Fascinator
9,2026-07-24,6,Name a style of hat,65,Rare,60,Flat cap
9,2026-07-24,6,Name a style of hat,65,Schooler,30,Beanie
9,2026-07-24,6,Name a style of hat,65,Schooler,30,Bearskin
9,2026-07-24,6,Name a style of hat,65,Schooler,30,Beret
9,2026-07-24,6,Name a style of hat,65,Schooler,30,Bowler hat
9,2026-07-24,6,Name a style of hat,65,Schooler,30,Bucket hat
9,2026-07-24,6,Name a style of hat,65,Schooler,30,Fedora
9,2026-07-24,6,Name a style of hat,65,Schooler,30,Fez
9,2026-07-24,6,Name a style of hat,65,Schooler,30,Snapback
9,2026-07-24,6,Name a style of hat,65,Schooler,30,Sun hat
9,2026-07-24,6,Name a style of hat,65,Schooler,30,Trilby
9,2026-07-24,6,Name a style of hat,65,Plankton,10,Baseball cap
9,2026-07-24,6,Name a style of hat,65,Plankton,10,Cowboy hat
9,2026-07-24,7,Name a Shakespeare play,44,Deep cut,85,Arden of Faversham
9,2026-07-24,7,Name a Shakespeare play,44,Deep cut,85,Cymbeline
9,2026-07-24,7,Name a Shakespeare play,44,Deep cut,85,Edward III
9,2026-07-24,7,Name a Shakespeare play,44,Deep cut,85,Love's Labour's Won
9,2026-07-24,7,Name a Shakespeare play,44,Deep cut,85,Pericles
9,2026-07-24,7,Name a Shakespeare play,44,Deep cut,85,Sir Thomas More
9,2026-07-24,7,Name a Shakespeare play,44,Deep cut,85,The Merry Devil of Edmonton
9,2026-07-24,7,Name a Shakespeare play,44,Deep cut,85,The Two Noble Kinsmen
9,2026-07-24,7,Name a Shakespeare play,44,Deep cut,85,Timon of Athens
9,2026-07-24,7,Name a Shakespeare play,44,Rare,60,All's Well That Ends Well
9,2026-07-24,7,Name a Shakespeare play,44,Rare,60,Antony and Cleopatra
9,2026-07-24,7,Name a Shakespeare play,44,Rare,60,Coriolanus
9,2026-07-24,7,Name a Shakespeare play,44,Rare,60,Henry IV Part 1
9,2026-07-24,7,Name a Shakespeare play,44,Rare,60,Henry IV Part 2
9,2026-07-24,7,Name a Shakespeare play,44,Rare,60,Henry VI Part 1
9,2026-07-24,7,Name a Shakespeare play,44,Rare,60,Henry VI Part 2
9,2026-07-24,7,Name a Shakespeare play,44,Rare,60,Henry VI Part 3
9,2026-07-24,7,Name a Shakespeare play,44,Rare,60,Henry VIII
9,2026-07-24,7,Name a Shakespeare play,44,Rare,60,King John
9,2026-07-24,7,Name a Shakespeare play,44,Schooler,30,As You Like It
9,2026-07-24,7,Name a Shakespeare play,44,Schooler,30,Henry V
9,2026-07-24,7,Name a Shakespeare play,44,Schooler,30,Julius Caesar
9,2026-07-24,7,Name a Shakespeare play,44,Schooler,30,King Lear
9,2026-07-24,7,Name a Shakespeare play,44,Schooler,30,Much Ado About Nothing
9,2026-07-24,7,Name a Shakespeare play,44,Schooler,30,Othello
9,2026-07-24,7,Name a Shakespeare play,44,Schooler,30,Richard III
9,2026-07-24,7,Name a Shakespeare play,44,Schooler,30,The Merchant of Venice
9,2026-07-24,7,Name a Shakespeare play,44,Schooler,30,The Taming of the Shrew
9,2026-07-24,7,Name a Shakespeare play,44,Schooler,30,The Tempest
9,2026-07-24,7,Name a Shakespeare play,44,Plankton,10,A Midsummer Night's Dream
9,2026-07-24,7,Name a Shakespeare play,44,Plankton,10,Hamlet
9,2026-07-24,7,Name a Shakespeare play,44,Plankton,10,Macbeth
8,2026-07-23,1,Name a country with a Mediterranean coastline,21,Deep cut,85,Montenegro
8,2026-07-23,1,Name a country with a Mediterranean coastline,21,Deep cut,85,Slovenia
8,2026-07-23,1,Name a country with a Mediterranean coastline,21,Rare,60,Albania
8,2026-07-23,1,Name a country with a Mediterranean coastline,21,Rare,60,Algeria
8,2026-07-23,1,Name a country with a Mediterranean coastline,21,Rare,60,Cyprus
8,2026-07-23,1,Name a country with a Mediterranean coastline,21,Rare,60,Lebanon
8,2026-07-23,1,Name a country with a Mediterranean coastline,21,Rare,60,Libya
8,2026-07-23,1,Name a country with a Mediterranean coastline,21,Rare,60,Malta
8,2026-07-23,1,Name a country with a Mediterranean coastline,21,Schooler,30,Croatia
8,2026-07-23,1,Name a country with a Mediterranean coastline,21,Schooler,30,Egypt
8,2026-07-23,1,Name a country with a Mediterranean coastline,21,Schooler,30,Israel
8,2026-07-23,1,Name a country with a Mediterranean coastline,21,Schooler,30,Morocco
8,2026-07-23,1,Name a country with a Mediterranean coastline,21,Schooler,30,Turkey
8,2026-07-23,1,Name a country with a Mediterranean coastline,21,Plankton,10,France
8,2026-07-23,1,Name a country with a Mediterranean coastline,21,Plankton,10,Greece
8,2026-07-23,1,Name a country with a Mediterranean coastline,21,Plankton,10,Italy
8,2026-07-23,2,Name a whale species,39,Deep cut,85,Andrews' beaked whale
8,2026-07-23,2,Name a whale species,39,Deep cut,85,Arnoux's beaked whale
8,2026-07-23,2,Name a whale species,39,Deep cut,85,Baird's beaked whale
8,2026-07-23,2,Name a whale species,39,Deep cut,85,Blainville's beaked whale
8,2026-07-23,2,Name a whale species,39,Deep cut,85,Dwarf sperm whale
8,2026-07-23,2,Name a whale species,39,Deep cut,85,False killer whale
8,2026-07-23,2,Name a whale species,39,Deep cut,85,Gervais' beaked whale
8,2026-07-23,2,Name a whale species,39,Deep cut,85,Gray's beaked whale
8,2026-07-23,2,Name a whale species,39,Deep cut,85,Hector's beaked whale
8,2026-07-23,2,Name a whale species,39,Deep cut,85,Longman's beaked whale
8,2026-07-23,2,Name a whale species,39,Rare,60,Antarctic minke whale
8,2026-07-23,2,Name a whale species,39,Rare,60,Bryde's whale
8,2026-07-23,2,Name a whale species,39,Rare,60,Cuvier's beaked whale
8,2026-07-23,2,Name a whale species,39,Rare,60,Northern bottlenose whale
8,2026-07-23,2,Name a whale species,39,Rare,60,Pygmy sperm whale
8,2026-07-23,2,Name a whale species,39,Schooler,30,Beluga
8,2026-07-23,2,Name a whale species,39,Schooler,30,Bowhead whale
8,2026-07-23,2,Name a whale species,39,Schooler,30,Fin whale
8,2026-07-23,2,Name a whale species,39,Schooler,30,Gray whale
8,2026-07-23,2,Name a whale species,39,Schooler,30,Minke whale
8,2026-07-23,2,Name a whale species,39,Schooler,30,Pilot whale
8,2026-07-23,2,Name a whale species,39,Schooler,30,Right whale
8,2026-07-23,2,Name a whale species,39,Plankton,10,Blue whale
8,2026-07-23,2,Name a whale species,39,Plankton,10,Humpback whale
8,2026-07-23,2,Name a whale species,39,Plankton,10,Orca
8,2026-07-23,3,Name a tropical fruit,55,Deep cut,85,Acerola
8,2026-07-23,3,Name a tropical fruit,55,Deep cut,85,Ackee
8,2026-07-23,3,Name a tropical fruit,55,Deep cut,85,Bilimbi
8,2026-07-23,3,Name a tropical fruit,55,Deep cut,85,Black sapote
8,2026-07-23,3,Name a tropical fruit,55,Deep cut,85,Cacao
8,2026-07-23,3,Name a tropical fruit,55,Deep cut,85,Calamansi
8,2026-07-23,3,Name a tropical fruit,55,Deep cut,85,Camu camu
8,2026-07-23,3,Name a tropical fruit,55,Deep cut,85,Canistel
8,2026-07-23,3,Name a tropical fruit,55,Deep cut,85,Chempedak
8,2026-07-23,3,Name a tropical fruit,55,Deep cut,85,Cupuacu
8,2026-07-23,3,Name a tropical fruit,55,Rare,60,Acai
8,2026-07-23,3,Name a tropical fruit,55,Rare,60,Breadfruit
8,2026-07-23,3,Name a tropical fruit,55,Rare,60,Cherimoya
8,2026-07-23,3,Name a tropical fruit,55,Rare,60,Date
8,2026-07-23,3,Name a tropical fruit,55,Rare,60,Longan
8,2026-07-23,3,Name a tropical fruit,55,Rare,60,Mangosteen
8,2026-07-23,3,Name a tropical fruit,55,Rare,60,Pomelo
8,2026-07-23,3,Name a tropical fruit,55,Rare,60,Rambutan
8,2026-07-23,3,Name a tropical fruit,55,Rare,60,Sapodilla
8,2026-07-23,3,Name a tropical fruit,55,Rare,60,Soursop
8,2026-07-23,3,Name a tropical fruit,55,Schooler,30,Avocado
8,2026-07-23,3,Name a tropical fruit,55,Schooler,30,Dragon fruit
8,2026-07-23,3,Name a tropical fruit,55,Schooler,30,Guava
8,2026-07-23,3,Name a tropical fruit,55,Schooler,30,Jackfruit
8,2026-07-23,3,Name a tropical fruit,55,Schooler,30,Kiwi
8,2026-07-23,3,Name a tropical fruit,55,Schooler,30,Lychee
8,2026-07-23,3,Name a tropical fruit,55,Schooler,30,Papaya
8,2026-07-23,3,Name a tropical fruit,55,Schooler,30,Passion fruit
